0,0
0.1,4
0.175,19
0.22,6
0.29,7
0.345,4
0.54,0
0.79,14
0.865,4
0.94,19
0.99,15
1.045,21
1.125,7
1.24,18
1.295,2
1.495,19
1.63,0
2.38,0
2.48,21
2.535,2
2.65,19
2.725,4
2.81,20
2.855,15
2.93,19
2.985,20
3.07,7
3.135,4
3.22,15
3.305,19
3.38,1
3.425,19
3.475,6
3.675,15
3.82,0
4.07,6
4.135,18
4.2,6
4.265,7
4.32,20
4.385,4
4.43,19
4.48,6
4.62,19
4.71,4
4.86,19
4.905,6
4.975,19
5.05,6
5.105,20
5.19,13
5.27,2
5.375,19
5.435,19
5.495,2
5.695,0
5.945,7
6.01,2
6.07,19
6.125,7
6.185,4
6.23,19
6.28,6
6.345,7
6.46,6
6.625,19
6.74,0
