0,0
0.1,2
0.205,21
0.285,2
0.4,15
0.505,4
0.57,14
0.635,18
0.71,7
0.765,4
0.82,19
0.875,21
0.92,6
1.01,1
1.065,19
1.16,3
1.245,13
1.295,19
1.335,1
1.45,15
1.65,0
2.4,0
2.5,19
2.535,6
2.595,19
2.65,6
2.715,7
2.775,19
2.85,8
3.05,0
3.12,17
3.165,1
3.225,19
3.285,15
3.39,1
3.45,21
3.535,19
3.635,3
3.715,13
3.765,19
3.805,1
3.85,15
3.95,6
4.01,15
4.11,14
4.18,6
4.225,18
4.3,14
4.37,3
4.49,20
4.545,20
4.57,1
4.605,13
4.65,17
4.7,1
4.76,19
4.84,7
4.9,1
4.975,19
5.02,12
5.115,1
5.185,19
5.24,19
5.27,13
5.315,6
5.36,19
5.425,18
5.525,6
5.6,18
5.67,19
5.71,6
5.81,6
5.94,6
6.055,13
6.17,15
6.345,0
