0,0
0.1,1
0.175,18
0.235,20
0.35,3
0.445,13
0.545,15
0.665,0
0.915,1
0.975,15
1.045,1
1.1,18
1.18,5
1.24,13
1.3,19
1.385,4
1.45,1
1.505,14
1.57,4
1.705,19
1.78,1
1.825,19
1.87,19
1.93,2
2.025,21
2.11,20
2.175,8
2.275,6
2.335,20
2.405,19
2.47,4
2.53,14
2.6,6
2.65,18
2.705,18
2.79,1
2.845,13
2.935,4
3.035,18
3.085,1
3.145,13
3.275,0
4.025,0
4.125,21
4.165,1
4.215,19
4.25,6
4.38,18
4.425,1
4.48,19
4.565,7
4.62,1
4.695,19
4.745,12
4.835,1
4.91,19
4.96,19
4.99,13
5.035,6
5.08,19
5.145,18
5.245,6
5.32,18
5.39,19
5.435,6
5.53,6
5.63,6
5.71,13
5.795,15
5.875,7
5.935,4
5.98,19
6.035,21
6.08,6
6.165,19
6.25,2
6.45,15
6.65,0
