0,0
0.1,2
0.205,19
0.29,8
0.41,7
0.47,2
0.525,19
0.56,2
0.67,7
0.755,4
0.805,19
0.855,19
0.92,7
1.12,0
1.87,0
1.97,2
2.06,19
2.125,21
2.225,13
2.275,2
2.34,21
2.38,1
2.43,21
2.485,14
2.53,6
2.605,21
2.715,4
2.85,15
2.975,1
3.035,21
3.115,7
3.165,1
3.225,19
3.285,19
3.33,4
3.38,21
3.44,6
3.5,14
3.565,19
3.63,21
3.685,6
3.765,1
3.85,13
3.94,8
4.02,21
4.07,1
4.125,19
4.19,21
4.24,2
4.38,19
4.42,6
4.595,0
5.345,0
5.445,6
5.525,19
5.59,0
5.615,7
5.705,4
5.76,19
5.81,21
5.86,6
5.945,19
6.025,2
6.21,15
6.295,19
6.365,4
6.425,12
6.495,1
6.58,18
6.63,17
6.68,6
6.76,1
6.825,21
6.895,6
6.96,14
7.025,1
7.07,19
7.13,6
7.21,19
7.3,4
7.365,14
7.415,6
7.51,18
7.565,17
7.61,6
7.67,15
7.8,14
7.875,1
8.065,21
8.17,0
8.92,0
9.02,19
9.055,8
9.155,19
9.195,19
9.265,6
9.33,7
9.41,1
9.49,20
9.555,13
9.64,6
9.84,0
