0,0
0.1,2
0.205,21
0.285,2
0.4,15
0.505,4
0.57,14
0.635,18
0.73,14
0.795,2
0.895,20
0.955,19
1.02,4
1.08,13
1.16,6
1.27,19
1.335,6
1.39,19
1.445,21
1.5,2
1.61,15
1.715,21
1.775,4
1.85,13
1.905,19
2.005,2
2.205,21
2.34,0
3.09,0
3.19,2
3.28,21
3.345,1
3.405,21
3.485,6
3.585,20
3.65,18
3.765,1
3.92,19
4,1
4.045,18
4.1,17
4.14,1
4.185,12
4.275,4
4.335,13
4.415,6
4.475,21
4.59,2
4.7,19
4.735,1
4.775,13
4.82,19
4.895,2
5.04,18
5.09,1
5.14,14
5.23,15
5.405,0
6.155,0
6.255,12
6.33,1
6.39,18
6.45,6
6.51,7
6.59,4
6.69,18
6.73,1
6.77,13
6.85,13
6.925,4
7,19
7.05,17
7.1,8
7.3,15
7.48,0
